input_text,output_text
"Alexander_and_Baldwin | location | ""United_States"", Alexander_and_Baldwin | product | protein-bound_paclitaxel, Alexander_and_Baldwin | product | plant_breeding","['Alexander and Baldwin is located in ""United States"". Alexander and Baldwin product protein-bound paclitaxel. Alexander and Baldwin product plant breeding.']"
"Konica_Minolta | netIncome | 1095.0, Konica_Minolta | product | radio_communications, Konica_Minolta | product | protein-bound_paclitaxel, Konica_Minolta | numberOfEmployees | 610.0, Konica_Minolta | revenue | 83.2104",['Konica Minolta netIncome 1095.0. Konica Minolta product radio communications. Konica Minolta product protein-bound paclitaxel. Konica Minolta numberOfEmployees 610.0. Konica Minolta revenue 83.2104.']
"A_Fantastic_Fear_of_Everything | distributor | Phoenix_Film, SanDisk | type | intercommunale, A_Fantastic_Fear_of_Everything | distributor | SanDisk, A_Fantastic_Fear_of_Everything | language | eng, eng | iso6391Code | English_language",['A Fantastic Fear of Everything distributor Phoenix Film. SanDisk type intercommunale. A Fantastic Fear of Everything distributor SanDisk. A Fantastic Fear of Everything language eng. eng iso6391Code English language.']
"Take_It_Off | producer | Elisa_Uga, Take_It_Off | followedBy | Collision_Course",['Take It Off producer Elisa Uga. Take It Off was followed by Collision Course.']
psychedelic_pop | musicSubgenre | musical,['psychedelic pop musicSubgenre musical.']
"Várzea | populationDensity | 260855000000.0, Várzea | leaderTitle | Leonel_Suárez",['Várzea populationDensity 260855000000.0. Várzea leaderTitle Leonel Suárez.']
"Fuerte_Esperanza | populationMetro | 2900, Fuerte_Esperanza | leaderTitle | High_Representative_for_Bosnia_and_Herzegovina, Fuerte_Esperanza | type | City, Fuerte_Esperanza | populationDensity | 3.16",['Fuerte Esperanza has a metro population of 2900. Fuerte Esperanza leaderTitle High Representative for Bosnia and Herzegovina. Fuerte Esperanza type City. Fuerte Esperanza populationDensity 3.16.']
Deux-Nèthes | genre | synth-punk,['Deux-Nèthes genre synth-punk.']
"Southern_Pacific_1518 | buildDate | The_Progressive_Motion_Picture_Company, Southern_Pacific_1518 | powerType | Diesel-electric_transmission, Southern_Pacific_1518 | builder | Dickies, Southern_Pacific_1518 | length | 185.0_(centimetres)",['Southern Pacific 1518 buildDate The Progressive Motion Picture Company. Southern Pacific 1518 powerType Diesel-electric transmission. Southern Pacific 1518 builder Dickies. Southern Pacific 1518 length 185.0 approximately centimetres.']
landau | genre | glitch_pop,['landau genre glitch pop.']
"The_Long_Duel | editing | ""Ruth_Ribicoff"", The_Long_Duel | starring | Florent_Malouda, The_Long_Duel | starring | Jim_Clark, The_Long_Duel | language | en, The_Long_Duel | runtime | 260855000000.0, The_Long_Duel | distributor | Davis_Entertainment, The_Long_Duel | distributor | Goldman_Sachs","['The Long Duel editing ""Ruth Ribicoff"". The Long Duel starring Florent Malouda. The Long Duel starring Jim Clark. The Long Duel language en. The Long Duel runtime 260855000000.0. The Long Duel distributor Davis Entertainment. The Long Duel distributor Goldman Sachs.']"
"Luna_Park | publisher | Hachette_Books, Luna_Park | author | Justus_von_Liebig, Luna_Park | releaseDate | 1937-04-27, Luna_Park | precededBy | Sons_and_Lovers",['Luna Park publisher Hachette Books. Luna Park author Justus von Liebig. Luna Park releaseDate 1937-04-27. Luna Park was preceded by Sons and Lovers.']
"Mermaid_(Train_song) | musicalBand | chaise, Mermaid_(Train_song) | precededBy | School_of_Applied_Arts_in_Stuttgart, Mermaid_(Train_song) | runtime | 11.5, Mermaid_(Train_song) | genre | tropipop, Mermaid_(Train_song) | followedBy | Strike_Entertainment, Mermaid_(Train_song) | producer | Espionage_(production_team)",['Mermaid (Train song) musicalBand chaise. Mermaid (Train song) was preceded by School of Applied Arts in Stuttgart. Mermaid (Train song) runtime 11.5. Mermaid (Train song) genre tropipop. Mermaid (Train song) was followed by Strike Entertainment. Mermaid (Train song) producer Espionage approximately production team.']
"Benigno_Aquino_III | influencedBy | John_Surtees, Benigno_Aquino_III | citizenship | Philippines, Benigno_Aquino_III | birthDate | 1934-01-01, Benigno_Aquino_III | professionalField | Mathematical_optimization, Benigno_Aquino_III | almaMater | Bielefeld_University",['Benigno Aquino III influencedBy John Surtees. Benigno Aquino III citizenship Philippines. Benigno Aquino III was born on 1934-01-01. Benigno Aquino III professionalField Mathematical optimization. Benigno Aquino III almaMater Bielefeld University.']
Kiss_the_Girls | distributor | Stacy_Katzman,['Kiss the Girls distributor Stacy Katzman.']
"Mats_Wilander | birthPlace | Enlong_County, Mats_Wilander | nationality | United_States",['Mats Wilander birthPlace Enlong County. Mats Wilander nationality United States.']
"Françoise_Sagan | residence | Yangquan, Israel | governmentType | white_ethnostate, Françoise_Sagan | residence | Israel, Israel | percentageOfAreaWater | 89.0, Françoise_Sagan | birthPlace | Israel",['Françoise Sagan residence Yangquan. Israel governmentType white ethnostate. Françoise Sagan residence Israel. Israel percentageOfAreaWater 89.0. Françoise Sagan birthPlace Israel.']
"Up_Down_Fragile | writer | Curtis_LeMay, Curtis_LeMay | birthYear | 1896, Up_Down_Fragile | starring | Enrico_de_Nicola",['Up Down Fragile writer Curtis LeMay. Curtis LeMay birthYear 1896. Up Down Fragile starring Enrico de Nicola.']
Lumbala_Airport | operatingOrganisation | NamWater,['Lumbala Airport operatingOrganisation NamWater.']
"2112 | genre | electro_swing, electro_swing | instrument | water_drum",['2112 genre electro swing. electro swing instrument water drum.']
"State_Council_Building | architect | Victor_Hugo, State_Council_Building | address | 200_Public_Square, State_Council_Building | currentTenants | DuBois_Business_College, State_Council_Building | owner | University_of_Bonn",['State Council Building architect Victor Hugo. State Council Building address 200 Public Square. State Council Building currentTenants DuBois Business College. State Council Building owner University of Bonn.']
December | producer | Heart,['December producer Heart.']
"Good_Apollo_I'm_Burning_Star_IV_Volume_Two:_No_World_for_Tomorrow | runtime | 1249.6, Good_Apollo_I'm_Burning_Star_IV_Volume_Two:_No_World_for_Tomorrow | director | Richard_Barbieri, Good_Apollo_I'm_Burning_Star_IV_Volume_Two:_No_World_for_Tomorrow | musicComposer | Paul_McCartney","[""Good Apollo I'm Burning Star IV Volume Two: No World for Tomorrow runtime 1249.6. Good Apollo I'm Burning Star IV Volume Two: No World for Tomorrow director Richard Barbieri. Good Apollo I'm Burning Star IV Volume Two: No World for Tomorrow musicComposer Paul McCartney.""]"
"Holocaust_Memorial_of_the_Greater_Miami_Jewish_Federation | established | 2000, Holocaust_Memorial_of_the_Greater_Miami_Jewish_Federation | country | Philippines",['Holocaust Memorial of the Greater Miami Jewish Federation established 2000. Holocaust Memorial of the Greater Miami Jewish Federation is based in Philippines.']
Georg_Henrik_Lybecker | birthPlace | Tsardom_of_Russia,['Georg Henrik Lybecker birthPlace Tsardom of Russia.']
"Mont-Terrible | artist | H-Blockx, Mont-Terrible | genre | music_in_advertising, Mont-Terrible | releaseDate | ""1923-11-18""","['Mont-Terrible artist H-Blockx. Mont-Terrible genre music in advertising. Mont-Terrible releaseDate ""1923-11-18"".']"
Kissin_U | genre | pansori,['Kissin U genre pansori.']
"Ramires | governmentType | territorial_autonomy, Ramires | populationDensity | +2, Ramires | leaderTitle | Yi_Chong-jun",['Ramires governmentType territorial autonomy. Ramires populationDensity +2. Ramires leaderTitle Yi Chong-jun.']
"Not_4_Sale | starring | Seleucus_II_Callinicus, Not_4_Sale | director | Jenna_Jameson, Not_4_Sale | starring | Francis_Russell_5th_Duke_of_Bedford",['Not 4 Sale starring Seleucus II Callinicus. Not 4 Sale director Jenna Jameson. Not 4 Sale starring Francis Russell 5th Duke of Bedford.']
"The_Revolution_Will_Not_Be_Televised | director | Glenda_Schroeder, The_Revolution_Will_Not_Be_Televised | producer | Glenda_Schroeder",['The Revolution Will Not Be Televised director Glenda Schroeder. The Revolution Will Not Be Televised producer Glenda Schroeder.']
"Rudolf_Chemie | industry | Pharmaceuticals, Rudolf_Chemie | type | S.A._(corporation), Rudolf_Chemie | subsidiary | Dickies, Rudolf_Chemie | netIncome | 89.0, Rudolf_Chemie | numberOfEmployees | 9400, Rudolf_Chemie | product | television",['Rudolf Chemie industry Pharmaceuticals. Rudolf Chemie type S.A. approximately corporation. Rudolf Chemie subsidiary Dickies. Rudolf Chemie netIncome 89.0. Rudolf Chemie numberOfEmployees 9400. Rudolf Chemie product television.']
"Nalai_Manithan | musicComposer | Ramesses_X, Nalai_Manithan | editing | Marcus_Mumford, Nalai_Manithan | runtime | 17000, Nalai_Manithan | cinematography | Louisa_Hamilton_Duchess_of_Abercorn",['Nalai Manithan musicComposer Ramesses X. Nalai Manithan editing Marcus Mumford. Nalai Manithan runtime 17000. Nalai Manithan cinematography Louisa Hamilton Duchess of Abercorn.']
"Dwight_D._Eisenhower | professionalField | Hořava–Lifshitz_gravity, Dwight_D._Eisenhower | almaMater | University_of_Cambridge, Dwight_D._Eisenhower | birthDate | 1776-02-18",['Dwight D. Eisenhower professionalField Hořava–Lifshitz gravity. Dwight D. Eisenhower almaMater University of Cambridge. Dwight D. Eisenhower was born on 1776-02-18.']
"Southern_Pacific_4450 | buildDate | State_Award_for_Superior_Achievement, Southern_Pacific_4450 | length | 185.0_(centimetres)",['Southern Pacific 4450 buildDate State Award for Superior Achievement. Southern Pacific 4450 length 185.0 approximately centimetres.']
"Sara_Gomer | mission | Shenzhou_10, Sara_Gomer | mission | Mercury-Atlas_7, Sara_Gomer | birthDate | 2012-12-27, Sara_Gomer | birthPlace | Enda_County, Sara_Gomer | birthPlace | Jilin",['Sara Gomer mission Shenzhou 10. Sara Gomer mission Mercury-Atlas 7. Sara Gomer was born on 2012-12-27. Sara Gomer birthPlace Enda County. Sara Gomer birthPlace Jilin.']
"Palazzo_Priuli_Manfrin | architect | Bernard_Arnault, Palazzo_Priuli_Manfrin | address | 200_Public_Square, Palazzo_Priuli_Manfrin | buildingStartDate | 2003-01-01, Palazzo_Priuli_Manfrin | currentTenants | KaosPilots, Palazzo_Priuli_Manfrin | tenant | KaosPilots, Palazzo_Priuli_Manfrin | owner | University_of_Milan",['Palazzo Priuli Manfrin architect Bernard Arnault. Palazzo Priuli Manfrin address 200 Public Square. Palazzo Priuli Manfrin buildingStartDate 2003-01-01. Palazzo Priuli Manfrin currentTenants KaosPilots. Palazzo Priuli Manfrin tenant KaosPilots. Palazzo Priuli Manfrin owner University of Milan.']
"Titus | height | 83.2104, Titus | weight | 20378.5, Titus | birthDate | 1964-10-13",['Titus has a height of 83.2104. Titus weight 20378.5. Titus was born on 1964-10-13.']
"Mittal_Steel_Company | foundingDate | 1911-01-01, Mittal_Steel_Company | product | Quanta_Plus, Mittal_Steel_Company | product | CAS_(formerly_Chemical_Abstracts_Service)",['Mittal Steel Company foundingDate 1911-01-01. Mittal Steel Company product Quanta Plus. Mittal Steel Company product CAS approximately formerly Chemical Abstracts Service.']
Turkey | leaderTitle | list_of_governors_of_Táchira,['Turkey leaderTitle list of governors of Táchira.']
"Dietrich_Haarer | birthPlace | Grantham_Town_F.C., Dietrich_Haarer | birthDate | 1929-06-11, Dietrich_Haarer | nationality | Ukrainian_People's_Republic","[""Dietrich Haarer birthPlace Grantham Town F.C.. Dietrich Haarer was born on 1929-06-11. Dietrich Haarer nationality Ukrainian People's Republic.""]"
"Turkey | currency | St._Gallen_thaler, Turkey | demonym | New_South_Welshmen, Bionico | course | rijstevlaai, Turkey | leader | Jussiê_Ferreira_Vieira, Bionico | mainIngredient | Caldo_galego, Bionico | country | Turkey",['Turkey currency St. Gallen thaler. Turkey demonym New South Welshmen. Bionico course rijstevlaai. Turkey leader Jussiê Ferreira Vieira. Bionico mainIngredient Caldo galego. Bionico is based in Turkey.']
"Song_2 | runtime | 1604.0, Song_2 | producer | Zao, Song_2 | precededBy | 2_Cute_Shinseinaru_Best_Album, Song_2 | producer | Curtis_LeMay",['Song 2 runtime 1604.0. Song 2 producer Zao. Song 2 was preceded by 2 Cute Shinseinaru Best Album. Song 2 producer Curtis LeMay.']
"Abdou_Traoré | deathPlace | Leningrad_USSR, Abdou_Traoré | birthPlace | Saint_Petersburg, Abdou_Traoré | birthDate | ""1923-11-18"", Abdou_Traoré | knownFor | Runge–Kutta_method","['Abdou Traoré deathPlace Leningrad USSR. Abdou Traoré birthPlace Saint Petersburg. Abdou Traoré was born on ""1923-11-18"". Abdou Traoré knownFor Runge–Kutta method.']"
"Los_Angeles_Convention_Center | location | Barra_do_Garças, FC_Augsburg | league | Serie_C, Serie_C | champions | Club_YLA, FC_Augsburg | season | 2011_Davis_Cup, Serie_C | country | Israel, FC_Augsburg | ground | Los_Angeles_Convention_Center, FC_Augsburg | fullName | Nantwich_Town_F.C.",['Los Angeles Convention Center is located in Barra do Garças. FC Augsburg competes in the Serie C. Serie C champions Club YLA. FC Augsburg season 2011 Davis Cup. Serie C is based in Israel. FC Augsburg plays at Los Angeles Convention Center. FC Augsburg fullName Nantwich Town F.C..']
"Bionico | course | Sofrito_(stew), Israel | language | Shirvani_Arabic, Bionico | country | Israel",['Bionico course Sofrito approximately stew. Israel language Shirvani Arabic. Bionico is based in Israel.']
Labruyère | elevationAboveTheSeaLevel | 1249.6,['Labruyère elevationAboveTheSeaLevel 1249.6.']
"Mermaid_(Train_song) | followedBy | Allegro_Film, Mermaid_(Train_song) | producer | Espionage_(production_team), Mermaid_(Train_song) | format | direct-to-video",['Mermaid (Train song) was followed by Allegro Film. Mermaid (Train song) producer Espionage approximately production team. Mermaid (Train song) format direct-to-video.']
"Barking_and_Dagenham_College | campus | Dijon, German_Central_Bone_Marrow_Donor_Register | location | Kolkata, Barking_and_Dagenham_College | director | Stacy_Katzman, Barking_and_Dagenham_College | academicStaffSize | ""''Alvinegro"", Barking_and_Dagenham_College | affiliation | Zhejiang_Chinese_Medical_University, Zhejiang_Chinese_Medical_University | city | Postojna, Barking_and_Dagenham_College | wasGivenTheTechnicalCampusStatusBy | German_Central_Bone_Marrow_Donor_Register","['Barking and Dagenham College campus Dijon. German Central Bone Marrow Donor Register is located in Kolkata. Barking and Dagenham College director Stacy Katzman. Barking and Dagenham College academicStaffSize ""\'\'Alvinegro"". Barking and Dagenham College affiliation Zhejiang Chinese Medical University. Zhejiang Chinese Medical University is located in Postojna. Barking and Dagenham College wasGivenTheTechnicalCampusStatusBy German Central Bone Marrow Donor Register.']"
"Lagny-sur-Marne | country | Turkey, Turkey | governmentType | Denmark, University_of_Southern_Brittany | numberOfStudents | 16800, University_of_Southern_Brittany | campus | Lagny-sur-Marne",['Lagny-sur-Marne is based in Turkey. Turkey governmentType Denmark. University of Southern Brittany numberOfStudents 16800. University of Southern Brittany campus Lagny-sur-Marne.']
"""United_States"" | longName | France, Michelle_Bachelet | nationality | Macedonians, Michelle_Bachelet | citizenship | ""United_States"", ""United_States"" | language | Korandje","['""United States"" longName France. Michelle Bachelet nationality Macedonians. Michelle Bachelet citizenship ""United States"". ""United States"" language Korandje.']"
